game_num,play_date,game_type,result,game_length,champ_name,spell_d,spell_f,level,creep_score,cs_1m
5472808762,2021-09-24,우르프,승리,1900-01-01 00:15:16,초가스,점멸,유체화,18,145,6.6
5472774876,2021-09-24,우르프,패배,1900-01-01 00:15:16,마스터 이,점멸,점화,11,52,4.0
5472446393,2021-09-24,솔랭,승리,1900-01-01 00:15:16,베인,점멸,회복,12,145,5.2
5472462128,2021-09-24,솔랭,승리,1900-01-01 00:15:16,릴리아,점멸,순간이동,13,162,7.7
5472049895,2021-09-24,우르프,패배,1900-01-01 00:15:16,마스터 이,점멸,점화,18,127,5.5
5472018428,2021-09-24,우르프,패배,1900-01-01 00:15:16,세나,점멸,유체화,12,55,3.9
5471995297,2021-09-24,솔랭,패배,1900-01-01 00:15:16,라이즈,점멸,순간이동,13,156,6.1
5471909901,2021-09-24,솔랭,패배,1900-01-01 00:15:16,베인,점멸,회복,14,207,6.5
5471557627,2021-09-24,솔랭,패배,1900-01-01 00:15:16,칼리스타,점멸,회복,18,246,5.3
5471563509,2021-09-24,솔랭,승리,1900-01-01 00:15:16,이즈리얼,점멸,회복,11,167,7.5
5471206175,2021-09-24,솔랭,패배,1900-01-01 00:15:16,카이사,점멸,회복,16,205,5.3
5471134652,2021-09-23,솔랭,승리,1900-01-01 00:15:16,베인,점멸,회복,10,112,6.6
5470399822,2021-09-23,솔랭,승리,1900-01-01 00:15:16,베인,점멸,회복,12,145,6.8
5470394347,2021-09-23,솔랭,패배,1900-01-01 00:15:16,오리아나,점멸,순간이동,16,247,7.7
5470450914,2021-09-23,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,14,152,6.4
5469778638,2021-09-23,솔랭,패배,1900-01-01 00:15:16,라이즈,점멸,순간이동,15,198,7.0
5469702061,2021-09-23,솔랭,패배,1900-01-01 00:15:16,아크샨,점멸,점화,15,174,5.4
5467178069,2021-09-22,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,16,155,4.2
5465650593,2021-09-21,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,18,226,5.2
5465496609,2021-09-21,솔랭,승리,1900-01-01 00:15:16,피오라,점멸,점화,13,142,5.6
5464746723,2021-09-20,솔랭,승리,1900-01-01 00:15:16,아크샨,점멸,점화,16,181,5.2
5464637233,2021-09-20,솔랭,승리,1900-01-01 00:15:16,오리아나,점멸,순간이동,18,259,6.6
5464059837,2021-09-20,솔랭,패배,1900-01-01 00:15:16,카이사,점멸,회복,12,198,7.5
5464024674,2021-09-20,솔랭,승리,1900-01-01 00:15:16,트리스타나,점멸,회복,13,149,6.2
5462594983,2021-09-19,솔랭,패배,1900-01-01 00:15:16,칼리스타,점멸,회복,17,279,8.4
5462438148,2021-09-19,솔랭,패배,1900-01-01 00:15:16,트리스타나,점멸,회복,14,192,6.9
5462433314,2021-09-19,솔랭,승리,1900-01-01 00:15:16,세나,점멸,회복,11,157,7.6
5462345509,2021-09-19,솔랭,패배,1900-01-01 00:15:16,루시안,점멸,회복,15,211,6.9
5461999554,2021-09-19,솔랭,패배,1900-01-01 00:15:16,라이즈,점멸,순간이동,14,204,8.4
5461970613,2021-09-19,솔랭,패배,1900-01-01 00:15:16,샤코,점화,강타,18,232,5.8
5461892748,2021-09-19,솔랭,패배,1900-01-01 00:15:16,베인,점멸,회복,12,173,6.8
5461815409,2021-09-19,솔랭,패배,1900-01-01 00:15:16,이즈리얼,점멸,회복,16,202,6.4
5460782836,2021-09-19,솔랭,패배,1900-01-01 00:15:16,라이즈,점멸,순간이동,17,228,6.9
5460672680,2021-09-19,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,16,194,5.9
5460228451,2021-09-18,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,15,173,6.5
5458274676,2021-09-18,솔랭,승리,1900-01-01 00:15:16,트리스타나,점멸,회복,13,153,7.1
5458183688,2021-09-17,솔랭,다시하기,1900-01-01 00:15:16,아크샨,점멸,회복,2,9,2.7
5458034146,2021-09-17,솔랭,패배,1900-01-01 00:15:16,루시안,점멸,회복,16,195,5.9
5457537688,2021-09-17,솔랭,승리,1900-01-01 00:15:16,말자하,점멸,순간이동,14,151,5.7
5457466125,2021-09-17,솔랭,패배,1900-01-01 00:15:16,베인,점멸,회복,16,213,6.0
5457392066,2021-09-17,솔랭,패배,1900-01-01 00:15:16,진,점멸,회복,12,152,6.2
5456848041,2021-09-17,솔랭,패배,1900-01-01 00:15:16,피오라,점멸,순간이동,17,202,5.0
5456051346,2021-09-16,솔랭,승리,1900-01-01 00:15:16,베인,점멸,회복,18,255,6.8
5455955596,2021-09-16,솔랭,승리,1900-01-01 00:15:16,아크샨,점멸,회복,13,138,5.5
5455910353,2021-09-16,솔랭,패배,1900-01-01 00:15:16,베인,점멸,회복,12,156,5.9
5455824270,2021-09-16,솔랭,승리,1900-01-01 00:15:16,베인,점멸,회복,13,177,7.1
5455617370,2021-09-16,솔랭,패배,1900-01-01 00:15:16,그레이브즈,점멸,강타,11,121,4.5
5455602496,2021-09-16,솔랭,패배,1900-01-01 00:15:16,오리아나,점멸,순간이동,14,191,7.2
5455248868,2021-09-16,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,11,123,5.6
5455241017,2021-09-16,솔랭,패배,1900-01-01 00:15:16,이즈리얼,점멸,회복,13,177,6.1
5455175682,2021-09-16,솔랭,승리,1900-01-01 00:15:16,이즈리얼,점멸,회복,13,169,7.9
5455133354,2021-09-16,솔랭,승리,1900-01-01 00:15:16,트리스타나,점멸,회복,11,122,5.7
5455026180,2021-09-16,솔랭,패배,1900-01-01 00:15:16,라이즈,점멸,순간이동,11,122,6.3
5455062261,2021-09-16,솔랭,패배,1900-01-01 00:15:16,제이스,점멸,순간이동,10,90,5.3
5454194090,2021-09-15,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,16,237,8.0
5453864227,2021-09-15,솔랭,패배,1900-01-01 00:15:16,릴리아,점멸,순간이동,17,215,5.7
5453669196,2021-09-15,솔랭,승리,1900-01-01 00:15:16,카이사,점멸,회복,13,165,7.0
5453694336,2021-09-15,솔랭,패배,1900-01-01 00:15:16,뽀삐,점멸,강타,14,127,4.0
5453652020,2021-09-15,솔랭,승리,1900-01-01 00:15:16,칼리스타,점멸,회복,11,119,5.9
5453568157,2021-09-15,솔랭,승리,1900-01-01 00:15:16,베인,점멸,회복,13,167,6.3
5452656298,2021-09-14,솔랭,승리,1900-01-01 00:15:16,릴리아,점멸,순간이동,17,224,7.0
5452701785,2021-09-14,솔랭,패배,1900-01-01 00:15:16,티모,점멸,순간이동,9,84,6.9
5451870657,2021-09-14,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,13,124,5.6
5451587764,2021-09-14,솔랭,패배,1900-01-01 00:15:16,오리아나,점멸,순간이동,15,168,5.9
5451536783,2021-09-14,솔랭,패배,1900-01-01 00:15:16,라이즈,점멸,순간이동,16,218,6.3
5450791330,2021-09-13,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,17,264,8.3
5450657161,2021-09-13,솔랭,패배,1900-01-01 00:15:16,피오라,점멸,순간이동,11,104,5.1
5450325623,2021-09-13,솔랭,패배,1900-01-01 00:15:16,이즈리얼,점멸,회복,8,100,6.1
5450310783,2021-09-13,솔랭,패배,1900-01-01 00:15:16,피오라,점멸,순간이동,17,234,6.4
5449525253,2021-09-12,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,16,172,4.7
5448429548,2021-09-12,솔랭,승리,1900-01-01 00:15:16,루시안,점멸,회복,12,132,5.3
5448224352,2021-09-12,솔랭,패배,1900-01-01 00:15:16,릴리아,점멸,순간이동,14,129,5.1
5447222989,2021-09-11,솔랭,패배,1900-01-01 00:15:16,트리스타나,점멸,회복,14,200,6.9
5447061413,2021-09-11,솔랭,패배,1900-01-01 00:15:16,트위치,점멸,회복,17,196,5.1
5445027102,2021-09-11,솔랭,패배,1900-01-01 00:15:16,이즈리얼,점멸,회복,9,101,5.9
5444025185,2021-09-10,솔랭,승리,1900-01-01 00:15:16,베인,점멸,회복,11,125,5.6
5443980604,2021-09-10,솔랭,승리,1900-01-01 00:15:16,가렌,점멸,점화,16,260,9.0
5443867582,2021-09-10,솔랭,승리,1900-01-01 00:15:16,말자하,점멸,점화,12,135,6.3
5443864564,2021-09-10,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,12,142,8.4
5443830869,2021-09-10,솔랭,승리,1900-01-01 00:15:16,피오라,점멸,순간이동,15,191,7.4
5443413087,2021-09-10,솔랭,패배,1900-01-01 00:15:16,이즈리얼,점멸,회복,12,142,5.8
5443367849,2021-09-10,솔랭,패배,1900-01-01 00:15:16,루시안,점멸,회복,18,346,8.0
5443313555,2021-09-10,솔랭,승리,1900-01-01 00:15:16,징크스,점멸,회복,14,222,6.9
5442768780,2021-09-09,솔랭,승리,1900-01-01 00:15:16,오리아나,점멸,순간이동,17,241,7.4
5442526471,2021-09-09,솔랭,승리,1900-01-01 00:15:16,제라스,방어막,점멸,17,93,2.6
5442399408,2021-09-09,솔랭,승리,1900-01-01 00:15:16,이즈리얼,점멸,회복,14,172,5.4
5442316180,2021-09-09,솔랭,패배,1900-01-01 00:15:16,제이스,점멸,순간이동,12,104,4.8
5442311974,2021-09-09,솔랭,승리,1900-01-01 00:15:16,케넨,순간이동,점멸,16,170,5.6
5442277499,2021-09-09,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,15,166,5.3
5442211271,2021-09-09,솔랭,승리,1900-01-01 00:15:16,케이틀린,점멸,탈진,13,144,5.8
5442158132,2021-09-09,솔랭,패배,1900-01-01 00:15:16,라이즈,점멸,순간이동,14,215,7.1
5441478917,2021-09-09,무작위 총력전,승리,1900-01-01 00:15:16,아우렐리온 솔,점멸,회복,18,85,2.9
5441554876,2021-09-09,일반,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,15,153,6.1
5441482443,2021-09-09,일반,패배,1900-01-01 00:15:16,오리아나,점멸,순간이동,16,179,6.2
5441369456,2021-09-09,일반,패배,1900-01-01 00:15:16,샤코,점화,강타,10,94,4.5
5441280314,2021-09-08,무작위 총력전,승리,1900-01-01 00:15:16,트위스티드 페이트,점멸,유체화,18,58,2.4
5441225891,2021-09-08,무작위 총력전,패배,1900-01-01 00:15:16,일라오이,점멸,표식,16,46,2.5
5441211789,2021-09-08,무작위 총력전,패배,1900-01-01 00:15:16,브랜드,점멸,총명,17,54,2.6
5440991517,2021-09-08,자유 5:5 랭크,패배,1900-01-01 00:15:16,하이머딩거,점멸,점화,18,221,5.0
5440865621,2021-09-08,자유 5:5 랭크,패배,1900-01-01 00:15:16,세나,점멸,순간이동,18,249,6.0
5440920659,2021-09-08,자유 5:5 랭크,패배,1900-01-01 00:15:16,이렐리아,점멸,회복,12,128,4.8
5440787572,2021-09-08,자유 5:5 랭크,승리,1900-01-01 00:15:16,애쉬,점멸,회복,12,146,6.1
5440795136,2021-09-08,솔랭,패배,1900-01-01 00:15:16,이렐리아,점멸,회복,7,68,4.4
5440740153,2021-09-08,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,16,205,6.2
5440369052,2021-09-08,솔랭,승리,1900-01-01 00:15:16,제이스,점멸,순간이동,14,151,6.6
5440346650,2021-09-08,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,12,146,7.4
5439877837,2021-09-08,솔랭,패배,1900-01-01 00:15:16,잭스,점멸,순간이동,12,116,5.6
5439924265,2021-09-08,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,9,64,4.0
5439849322,2021-09-08,솔랭,승리,1900-01-01 00:15:16,제이스,점멸,순간이동,15,150,5.6
5439553854,2021-09-07,솔랭,패배,1900-01-01 00:15:16,요네,점멸,점화,12,114,6.1
5439359074,2021-09-07,솔랭,패배,1900-01-01 00:15:16,쓰레쉬,점화,점멸,12,35,1.2
5439413706,2021-09-07,솔랭,승리,1900-01-01 00:15:16,사일러스,점멸,순간이동,14,146,6.0
5439370231,2021-09-07,솔랭,패배,1900-01-01 00:15:16,제라스,방어막,점멸,10,28,1.3
5439086200,2021-09-07,솔랭,승리,1900-01-01 00:15:16,퀸,점멸,점화,15,152,6.1
5438908409,2021-09-07,솔랭,승리,1900-01-01 00:15:16,제라스,방어막,점멸,15,31,1.0
5438943698,2021-09-07,솔랭,승리,1900-01-01 00:15:16,릴리아,점멸,순간이동,17,222,7.1
5438808961,2021-09-07,솔랭,승리,1900-01-01 00:15:16,제라스,방어막,점멸,12,35,1.7
5437273721,2021-09-06,솔랭,승리,1900-01-01 00:15:16,베인,점멸,회복,16,228,7.6
5437119762,2021-09-06,솔랭,패배,1900-01-01 00:15:16,직스,점멸,회복,14,172,5.8
5436828473,2021-09-06,솔랭,승리,1900-01-01 00:15:16,카이사,점멸,회복,16,244,6.6
5436135081,2021-09-05,솔랭,승리,1900-01-01 00:15:16,베인,점멸,회복,18,253,6.0
5435407894,2021-09-05,솔랭,패배,1900-01-01 00:15:16,뽀삐,점멸,강타,13,125,5.2
5435380932,2021-09-05,솔랭,패배,1900-01-01 00:15:16,샤코,점화,강타,14,116,3.4
5435102852,2021-09-05,솔랭,패배,1900-01-01 00:15:16,라이즈,점멸,순간이동,18,278,7.4
5434912957,2021-09-05,솔랭,승리,1900-01-01 00:15:16,샤코,점화,강타,18,202,4.7
5434390824,2021-09-04,솔랭,패배,1900-01-01 00:15:16,뽀삐,점멸,강타,14,98,3.5
5434245704,2021-09-04,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,12,116,6.1
5432267064,2021-09-04,무작위 총력전,승리,1900-01-01 00:15:16,유미,점화,탈진,16,3,0.2
5432314224,2021-09-04,일반,승리,1900-01-01 00:15:16,릴리아,점멸,순간이동,13,121,5.4
5432231127,2021-09-04,일반,패배,1900-01-01 00:15:16,릴리아,점멸,강타,13,131,4.5
5432156230,2021-09-04,일반,패배,1900-01-01 00:15:16,릴리아,점멸,점화,10,88,4.1
5432170810,2021-09-04,일반,패배,1900-01-01 00:15:16,아크샨,점멸,점화,13,148,6.4
5432106213,2021-09-04,무작위 총력전,승리,1900-01-01 00:15:16,카시오페아,점멸,방어막,17,73,3.6
5431979353,2021-09-04,무작위 총력전,패배,1900-01-01 00:15:16,잔나,점멸,총명,18,33,1.5
5432005599,2021-09-03,무작위 총력전,패배,1900-01-01 00:15:16,나미,점멸,점화,13,7,0.5
5431153292,2021-09-03,솔랭,패배,1900-01-01 00:15:16,뽀삐,점멸,강타,15,151,4.7
5430884904,2021-09-03,솔랭,승리,1900-01-01 00:15:16,블리츠크랭크,점멸,점화,13,28,1.0
5430840031,2021-09-03,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,18,199,5.9
5430079628,2021-09-03,무작위 총력전,승리,1900-01-01 00:15:16,세나,점멸,방어막,18,66,3.5
5430055883,2021-09-03,솔랭,패배,1900-01-01 00:15:16,칼리스타,점멸,회복,13,174,6.4
5430071380,2021-09-03,솔랭,승리,1900-01-01 00:15:16,이즈리얼,점멸,회복,13,161,5.9
5430025752,2021-09-03,솔랭,패배,1900-01-01 00:15:16,아크샨,점멸,회복,12,187,6.9
5430000853,2021-09-02,솔랭,승리,1900-01-01 00:15:16,트위치,점멸,회복,13,163,6.7
5429845252,2021-09-02,솔랭,승리,1900-01-01 00:15:16,트위치,점멸,회복,14,164,5.9
5428869011,2021-09-02,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,11,112,6.9
5428876186,2021-09-02,솔랭,패배,1900-01-01 00:15:16,트위치,점멸,탈진,11,117,5.7
5427646012,2021-09-01,솔랭,패배,1900-01-01 00:15:16,트위치,점멸,회복,10,96,4.9
5427642152,2021-09-01,솔랭,승리,1900-01-01 00:15:16,칼리스타,점멸,회복,12,156,7.1
5427467932,2021-09-01,솔랭,승리,1900-01-01 00:15:16,아크샨,점멸,회복,16,224,6.5
5427552491,2021-09-01,솔랭,패배,1900-01-01 00:15:16,직스,점멸,순간이동,15,173,4.7
5427428049,2021-09-01,솔랭,승리,1900-01-01 00:15:16,진,점멸,회복,16,188,5.5
5426567100,2021-09-01,솔랭,패배,1900-01-01 00:15:16,트리스타나,점멸,회복,14,171,6.1
5426022579,2021-08-31,솔랭,패배,1900-01-01 00:15:16,아크샨,점멸,회복,17,247,6.5
5425908604,2021-08-31,솔랭,패배,1900-01-01 00:15:16,베인,점멸,회복,8,88,5.0
5425785628,2021-08-31,솔랭,승리,1900-01-01 00:15:16,진,점멸,회복,13,178,7.3
5425476576,2021-08-31,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,16,167,5.5
5425382069,2021-08-31,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,14,172,6.1
5424929819,2021-08-31,솔랭,패배,1900-01-01 00:15:16,이즈리얼,점멸,회복,13,174,6.1
5424889048,2021-08-31,솔랭,패배,1900-01-01 00:15:16,하이머딩거,점멸,점화,8,66,6.3
5424905714,2021-08-31,솔랭,패배,1900-01-01 00:15:16,사일러스,점멸,순간이동,11,78,3.8
5420903952,2021-08-29,솔랭,승리,1900-01-01 00:15:16,직스,점멸,회복,17,228,5.7
5420776930,2021-08-29,솔랭,패배,1900-01-01 00:15:16,루시안,점멸,회복,14,185,6.0
5420820461,2021-08-29,솔랭,승리,1900-01-01 00:15:16,진,점멸,회복,12,144,6.7
5419078849,2021-08-28,솔랭,패배,1900-01-01 00:15:16,일라오이,점멸,순간이동,16,223,7.5
5419113401,2021-08-28,솔랭,승리,1900-01-01 00:15:16,세나,점멸,회복,16,183,6.0
5419110164,2021-08-28,솔랭,승리,1900-01-01 00:15:16,나서스,점멸,순간이동,14,159,6.5
5418947983,2021-08-28,솔랭,승리,1900-01-01 00:15:16,말파이트,점멸,순간이동,16,127,4.4
5419014369,2021-08-28,솔랭,패배,1900-01-01 00:15:16,잭스,점멸,순간이동,11,110,5.8
5418334719,2021-08-27,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,17,170,5.1
5416097702,2021-08-26,솔랭,패배,1900-01-01 00:15:16,릴리아,점멸,순간이동,16,196,5.8
5416080920,2021-08-26,솔랭,패배,1900-01-01 00:15:16,다리우스,점멸,유체화,18,221,5.8
5415977345,2021-08-26,솔랭,패배,1900-01-01 00:15:16,진,점멸,회복,10,119,5.7
5415472422,2021-08-26,솔랭,패배,1900-01-01 00:15:16,이즈리얼,점멸,회복,15,224,7.0
5415325367,2021-08-26,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,15,172,7.5
5413055392,2021-08-25,솔랭,패배,1900-01-01 00:15:16,카이사,점멸,회복,12,154,6.1
5413034075,2021-08-25,솔랭,승리,1900-01-01 00:15:16,이즈리얼,점멸,회복,17,186,5.6
5411959502,2021-08-24,솔랭,승리,1900-01-01 00:15:16,케이틀린,점멸,회복,12,121,4.7
5411956662,2021-08-24,솔랭,승리,1900-01-01 00:15:16,진,점멸,회복,10,120,7.3
5411923531,2021-08-24,솔랭,패배,1900-01-01 00:15:16,아크샨,점멸,회복,11,131,5.0
5411869665,2021-08-24,솔랭,승리,1900-01-01 00:15:16,루시안,점멸,회복,8,91,7.7
5411833002,2021-08-24,솔랭,승리,1900-01-01 00:15:16,베인,점멸,회복,12,168,6.7
5411765713,2021-08-24,솔랭,승리,1900-01-01 00:15:16,직스,점멸,순간이동,18,267,6.5
5411596730,2021-08-24,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,15,142,5.2
5408932698,2021-08-22,솔랭,패배,1900-01-01 00:15:16,말파이트,점멸,순간이동,14,125,4.5
5406365515,2021-08-21,솔랭,승리,1900-01-01 00:15:16,제라스,방어막,점멸,18,70,1.8
5406222531,2021-08-21,솔랭,패배,1900-01-01 00:15:16,렝가,점화,순간이동,17,269,7.3
5405589646,2021-08-21,무작위 총력전,승리,1900-01-01 00:15:16,퀸,방어막,점멸,11,38,4.2
5404534348,2021-08-21,무작위 총력전,승리,1900-01-01 00:15:16,럼블,점멸,점화,18,65,2.5
5404501934,2021-08-21,무작위 총력전,패배,1900-01-01 00:15:16,하이머딩거,점멸,방어막,18,60,2.6
5404457587,2021-08-21,무작위 총력전,패배,1900-01-01 00:15:16,소라카,점멸,총명,14,1,0.1
5404396006,2021-08-21,무작위 총력전,승리,1900-01-01 00:15:16,칼리스타,점멸,표식,17,114,5.8
5404460707,2021-08-21,무작위 총력전,패배,1900-01-01 00:15:16,초가스,점멸,표식,16,32,1.8
5404338214,2021-08-21,무작위 총력전,패배,1900-01-01 00:15:16,질리언,점멸,방어막,12,11,0.9
5404285097,2021-08-21,무작위 총력전,패배,1900-01-01 00:15:16,제이스,점멸,표식,17,48,2.4
5404198345,2021-08-21,무작위 총력전,승리,1900-01-01 00:15:16,애니,점멸,회복,18,75,2.7
5404165451,2021-08-20,무작위 총력전,패배,1900-01-01 00:15:16,빅토르,점멸,유체화,14,17,1.3
5404180971,2021-08-20,무작위 총력전,승리,1900-01-01 00:15:16,나서스,점멸,점화,14,48,3.3
5403934283,2021-08-20,솔랭,승리,1900-01-01 00:15:16,사일러스,점멸,순간이동,14,110,4.1
5403266093,2021-08-20,솔랭,패배,1900-01-01 00:15:16,이즈리얼,점멸,회복,13,162,6.1
5402897427,2021-08-20,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,17,225,5.6
5402075295,2021-08-19,솔랭,패배,1900-01-01 00:15:16,오른,점멸,순간이동,16,146,4.2
5401362866,2021-08-19,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,16,154,4.9
5400088882,2021-08-18,자유 5:5 랭크,승리,1900-01-01 00:15:16,아칼리,점멸,순간이동,13,140,5.5
5400131206,2021-08-18,자유 5:5 랭크,승리,1900-01-01 00:15:16,다이애나,점멸,강타,11,87,3.8
5400024473,2021-08-18,자유 5:5 랭크,승리,1900-01-01 00:15:16,뽀삐,점멸,강타,17,132,3.7
5400020304,2021-08-18,무작위 총력전,패배,1900-01-01 00:15:16,누누와 윌럼프,점멸,회복,18,37,1.7
5399917066,2021-08-18,자유 5:5 랭크,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,12,125,6.9
5399920865,2021-08-18,자유 5:5 랭크,패배,1900-01-01 00:15:16,아우렐리온 솔,점멸,점화,14,133,3.7
5399439500,2021-08-18,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,13,149,7.6
5399275411,2021-08-18,솔랭,패배,1900-01-01 00:15:16,다이애나,점멸,강타,14,160,5.5
5399190059,2021-08-18,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,14,155,6.3
5397775224,2021-08-17,솔랭,승리,1900-01-01 00:15:16,다이애나,점멸,강타,14,139,5.3
5397702582,2021-08-17,솔랭,패배,1900-01-01 00:15:16,트리스타나,점멸,회복,13,176,5.4
5397616609,2021-08-17,솔랭,패배,1900-01-01 00:15:16,케이틀린,점멸,회복,15,190,5.8
5397493812,2021-08-17,솔랭,패배,1900-01-01 00:15:16,잭스,점멸,순간이동,15,166,4.4
5396105401,2021-08-16,솔랭,패배,1900-01-01 00:15:16,세트,점멸,순간이동,16,188,6.2
5396110295,2021-08-16,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점화,순간이동,13,120,5.7
5395802039,2021-08-16,솔랭,패배,1900-01-01 00:15:16,코그모,점멸,회복,11,98,4.8
5395695637,2021-08-16,솔랭,패배,1900-01-01 00:15:16,뽀삐,점멸,강타,12,121,4.4
5395626037,2021-08-16,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,15,165,5.9
5394959813,2021-08-16,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,15,166,6.2
5394247713,2021-08-15,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,15,177,6.7
5393426838,2021-08-15,솔랭,패배,1900-01-01 00:15:16,샤코,점화,강타,11,117,5.2
5391996589,2021-08-15,솔랭,패배,1900-01-01 00:15:16,노틸러스,점멸,점화,13,31,0.9
5391991735,2021-08-15,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,12,127,6.8
5389174493,2021-08-13,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,12,116,7.2
5388949472,2021-08-13,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,16,197,5.7
5388962282,2021-08-13,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,17,166,5.3
5388329617,2021-08-13,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,17,212,7.1
5387272604,2021-08-12,솔랭,승리,1900-01-01 00:15:16,뽀삐,점멸,강타,13,116,4.6
5387105910,2021-08-12,솔랭,패배,1900-01-01 00:15:16,말파이트,점멸,순간이동,14,116,3.7
5387010459,2021-08-12,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,17,224,6.8
5386954854,2021-08-12,솔랭,승리,1900-01-01 00:15:16,라이즈,점멸,순간이동,15,192,7.3
5386950707,2021-08-12,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,13,106,4.4
5386772353,2021-08-12,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,14,144,5.4
5385160450,2021-08-11,솔랭,패배,1900-01-01 00:15:16,초가스,점멸,순간이동,18,251,6.8
5385012364,2021-08-11,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,18,189,5.8
5384922123,2021-08-11,솔랭,패배,1900-01-01 00:15:16,베인,점멸,회복,14,205,6.7
5384737503,2021-08-11,솔랭,승리,1900-01-01 00:15:16,말파이트,점멸,순간이동,17,168,4.5
5384664503,2021-08-11,솔랭,패배,1900-01-01 00:15:16,이즈리얼,점멸,회복,12,171,6.1
5384590805,2021-08-11,솔랭,패배,1900-01-01 00:15:16,세트,점멸,점화,10,42,1.9
5382953038,2021-08-10,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,18,211,4.9
5382694103,2021-08-10,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,17,190,6.0
5382556957,2021-08-10,솔랭,패배,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,15,162,4.8
5382265866,2021-08-10,솔랭,승리,1900-01-01 00:15:16,이즈리얼,점멸,회복,14,157,6.0
5380964262,2021-08-09,솔랭,승리,1900-01-01 00:15:16,퀸,점멸,유체화,15,177,6.7
5380807781,2021-08-09,솔랭,패배,1900-01-01 00:15:16,세트,점멸,순간이동,14,132,4.3
5380801769,2021-08-09,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,14,128,5.8
5380644035,2021-08-09,솔랭,승리,1900-01-01 00:15:16,탐 켄치,점멸,순간이동,15,169,5.4
5380430776,2021-08-09,솔랭,승리,1900-01-01 00:15:16,이즈리얼,점멸,순간이동,14,178,6.0
5379792062,2021-08-09,솔랭,승리,1900-01-01 00:15:16,말자하,점멸,순간이동,13,156,7.7
5379629473,2021-08-09,솔랭,패배,1900-01-01 00:15:16,뽀삐,점멸,강타,10,74,3.3
5378984582,2021-08-08,솔랭,승리,1900-01-01 00:15:16,샤코,점화,강타,15,131,4.1
5378268884,2021-08-08,솔랭,패배,1900-01-01 00:15:16,뽀삐,점멸,강타,11,112,5.0
5376955637,2021-08-07,솔랭,승리,1900-01-01 00:15:16,뽀삐,점멸,강타,14,162,6.3
5374646747,2021-08-07,솔랭,패배,1900-01-01 00:15:16,이즈리얼,점멸,회복,15,218,6.9
